0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.031252726912498474,0.04563399404287338,-0.0004150831373408437,0.043262626975774765,0.02366841584444046,-0.0005584004684351385,0.05180346220731735,-0.0024338047951459885,0.0018631849670782685,0.05613238736987114,-0.028628438711166382,-0.0012345843715593219,0.060727667063474655,-0.050356801599264145,0.0030346366111189127,0.015527408570051193,-0.009740013629198074,-0.0010504464153200388,-0.0014837831258773804,-0.028266798704862595,0.008757233619689941,-0.020113572478294373,-0.04160565510392189,0.01836094819009304,-0.04309920221567154,-0.05137166380882263,0.017140783369541168,-0.00031115696765482426,-0.002512894570827484,-0.0004626409790944308,-0.00376965687610209,-0.009581462480127811,0.025388669222593307,0.0037857794668525457,-0.005707327276468277,0.040988169610500336,0.007516105193644762,-0.004310486372560263,0.048631493002176285,-0.011758312582969666,0.006436549127101898,0.001229671062901616,-0.007753113284707069,0.007310048211365938,0.023593274876475334,0.0007308665663003922,0.013182278722524643,0.04126352071762085,0.005737259052693844,0.014356303960084915,0.04957518354058266,-0.019826281815767288,0.025537829846143723,0.004394856747239828,-0.016895504668354988,0.02206731215119362,0.020844221115112305,-0.00971501786261797,0.026448963209986687,0.03773711621761322,-0.0037203067913651466,0.027572300285100937,0.04378921166062355
0.03213132917881012,0.04547356441617012,-0.004945838358253241,0.04520556330680847,0.023586904630064964,-0.004224774893373251,0.053128842264413834,-0.002651764079928398,-0.0016989002469927073,0.05628599226474762,-0.028627848252654076,-0.0055772727355360985,0.05990356206893921,-0.0497996062040329,-0.0001116075727622956,0.016028303653001785,-0.010394413024187088,-0.001621660660021007,-0.0019112853333353996,-0.02857198193669319,0.00883261114358902,-0.020326878875494003,-0.04142804071307182,0.018736431375145912,-0.04321800172328949,-0.05104440078139305,0.016942592337727547,-0.00031343818409368396,-0.0028674243949353695,-9.439561836188659e-05,-0.004532915540039539,-0.009729803539812565,0.027633104473352432,0.0036574620753526688,-0.005987036041915417,0.04274621605873108,0.007803445681929588,-0.004581589717417955,0.04820001870393753,-0.011621907353401184,0.00723902927711606,0.0016114625614136457,-0.008410517126321793,0.008239385671913624,0.02618616633117199,0.0010543465614318848,0.013690678402781487,0.041921112686395645,0.006205535493791103,0.014257724396884441,0.04959673807024956,-0.019698772579431534,0.025806669145822525,0.004656420089304447,-0.017351631075143814,0.022433694452047348,0.02245495468378067,-0.009851652197539806,0.026823896914720535,0.03911427780985832,-0.003297627903521061,0.027280911803245544,0.043213918805122375
0.037727441638708115,0.05040852725505829,0.01973658800125122,0.04506121575832367,0.026823412626981735,0.016904888674616814,0.052805766463279724,-0.002100195735692978,0.017224576324224472,0.056348126381635666,-0.029936833307147026,0.0055940765887498856,0.060253940522670746,-0.05133062228560448,0.00335491681471467,0.015670428052544594,-0.012994425371289253,-0.00024946886696852744,-0.005839242599904537,-0.033944014459848404,0.009185662493109703,-0.023997554555535316,-0.05044550448656082,0.021315691992640495,-0.04702368751168251,-0.05918119475245476,0.02219484932720661,0.0012220024364069104,-0.0035460926592350006,-0.0035624103620648384,-0.012064574286341667,-0.015410657972097397,0.024029960855841637,-0.0054841069504618645,-0.008912252262234688,0.04710664972662926,0.0015127575024962425,-0.0065838792361319065,0.05613865330815315,-0.013335660099983215,0.007621909491717815,-0.0002297265746165067,-0.01721169427037239,0.00483708456158638,0.020814429968595505,-0.007319591008126736,0.013973521068692207,0.04568694159388542,0.00010777078568935394,0.012962565757334232,0.05467607080936432,-0.022049611434340477,0.03142702579498291,0.005254112649708986,-0.023778799921274185,0.022843843325972557,0.02015472948551178,-0.017719805240631104,0.02826562151312828,0.04200805723667145,-0.00821565743535757,0.027908898890018463,0.05294298753142357
0.0462367869913578,0.061853036284446716,0.015062728896737099,0.04630601406097412,0.03795213997364044,0.024104712530970573,0.04354804754257202,0.013956604525446892,0.036968305706977844,0.04347243532538414,-0.009876007214188576,0.04996824637055397,0.04964100196957588,-0.02897625043988228,0.06969838589429855,0.010153303854167461,-0.009751962497830391,0.01097230613231659,-0.007512314710766077,-0.028415031731128693,0.014025471173226833,-0.030331633985042572,-0.044046562165021896,0.01831451617181301,-0.0567697249352932,-0.05822474882006645,0.0072529432363808155,-0.00022485572844743729,-0.003780259285122156,0.0014542489079758525,-0.016977520659565926,0.001901306677609682,0.00997772254049778,-0.012497806921601295,0.011736469343304634,0.031220456585288048,-0.0019109640270471573,0.01159609667956829,0.03778093680739403,-0.009447893127799034,0.006664856802672148,-0.00842782948166132,-0.020741479471325874,0.018118850886821747,0.009071938693523407,-0.01677483692765236,0.026895377784967422,0.02526249550282955,-0.003566843457520008,0.023685205727815628,0.03654361143708229,-0.014899147674441338,0.027183981612324715,-0.009810111485421658,-0.023923072963953018,0.036359112709760666,-0.00045284704538062215,-0.02022331953048706,0.04404330253601074,0.01588181033730507,-0.008506099693477154,0.0420883446931839,0.027154590934515
0.043971020728349686,0.05824873223900795,0.008997510187327862,0.04498056694865227,0.034856315702199936,0.016091221943497658,0.04536233842372894,0.01069677248597145,0.02967694029211998,0.045720137655735016,-0.012158926576375961,0.04104069620370865,0.05506886541843414,-0.030385693535208702,0.061213210225105286,0.012173707596957684,-0.006979234516620636,0.009114522486925125,-0.005002131685614586,-0.02600693516433239,0.014560230076313019,-0.029614895582199097,-0.04224745184183121,0.017629101872444153,-0.05478742718696594,-0.05325007438659668,0.006818075198680162,-0.00016929907724261284,-0.0035590215120464563,0.0015996538568288088,-0.016958000138401985,0.0034322012215852737,0.015535520389676094,-0.011127296835184097,0.010196688584983349,0.0361470952630043,-0.0007669387850910425,0.008089588955044746,0.0418924055993557,-0.009464630857110023,0.006061403080821037,-0.006640478502959013,-0.021209439262747765,0.017752565443515778,0.013093440793454647,-0.01541970670223236,0.02438756637275219,0.030661968514323235,-0.0035105934366583824,0.020560868084430695,0.03823297470808029,-0.017106562852859497,0.025787493214011192,-0.008584284223616123,-0.025242703035473824,0.034196287393569946,0.0038409398403018713,-0.021049953997135162,0.04335477203130722,0.02006850577890873,-0.007900221273303032,0.03947772830724716,0.02943086437880993
0.03917466476559639,0.05497061833739281,-0.005096836015582085,0.04259869456291199,0.03375903517007828,0.0063399807550013065,0.04438556358218193,0.009831001982092857,0.022392282262444496,0.050901856273412704,-0.012578931637108326,0.03943387418985367,0.06202370300889015,-0.032400306314229965,0.061682406812906265,0.012042290531098843,-0.0042996276170015335,0.008668087422847748,-0.001969871111214161,-0.024639654904603958,0.018113160505890846,-0.026718441396951675,-0.04032759740948677,0.021505434066057205,-0.05264687165617943,-0.05110924318432808,0.009732932783663273,-0.00035158731043338776,-0.002043089596554637,0.0021506582852452993,-0.010949001647531986,0.0014357762411236763,0.02071917988359928,-0.007242268417030573,0.008676663041114807,0.0394275076687336,0.0011448445729911327,0.005525132641196251,0.043042346835136414,-0.009532575495541096,0.003600394818931818,-0.006285385228693485,-0.01508086547255516,0.013082455843687057,0.017567140981554985,-0.009682172909379005,0.020529191941022873,0.035074684768915176,0.0008676997385919094,0.016286320984363556,0.038973528891801834,-0.01727611944079399,0.021679891273379326,-0.009564152918756008,-0.022386878728866577,0.02885465696454048,0.005982163827866316,-0.016851995140314102,0.03798452764749527,0.02393404394388199,-0.00546386931091547,0.03580274060368538,0.032488174736499786
0.03928495943546295,0.05478174239397049,-0.0057432823814451694,0.0424589067697525,0.03157571330666542,0.0037384519819170237,0.04611848294734955,0.008147725835442543,0.020311608910560608,0.051260851323604584,-0.012240340933203697,0.03206562623381615,0.061494551599025726,-0.031135518103837967,0.04875262826681137,0.010976217687129974,-0.005939509719610214,0.00916263461112976,-0.003497688565403223,-0.023219695314764977,0.019919950515031815,-0.02547449991106987,-0.038366369903087616,0.02541518025100231,-0.04837306961417198,-0.04996037110686302,0.01532179955393076,-0.0004441489581950009,-0.003073184285312891,0.000834222009871155,-0.005733240861445665,0.0011025575222447515,0.0226325374096632,-0.0011390154249966145,0.009035146795213223,0.04154641553759575,0.008357290178537369,0.007259518373757601,0.049679290503263474,-0.0088088009506464,0.004839283414185047,-0.0055839903652668,-0.012518765404820442,0.013512978330254555,0.01867668703198433,-0.004866425879299641,0.021202126517891884,0.035365521907806396,0.0041353777050971985,0.01778024062514305,0.04266887903213501,-0.015100092627108097,0.022364184260368347,-0.007600261364132166,-0.01938670128583908,0.029081666842103004,0.00785305630415678,-0.012779003009200096,0.037926021963357925,0.02620001882314682,-0.0023046936839818954,0.03727742284536362,0.03206319734454155
0.03376193344593048,0.05258021503686905,-0.016556544229388237,0.04042385146021843,0.032785527408123016,-0.0037420496810227633,0.04792618006467819,0.008890431374311447,0.01019231602549553,0.058609794825315475,-0.012392486445605755,0.020298993214964867,0.07057298719882965,-0.03346725553274155,0.03410352021455765,0.01229870319366455,-0.002624574350193143,0.008194387890398502,0.0006198016926646233,-0.021740812808275223,0.022236719727516174,-0.022071758285164833,-0.037470582872629166,0.028055941686034203,-0.04738403111696243,-0.048993173986673355,0.01739213988184929,0.00012161070480942726,-0.0026677530258893967,0.0004768229555338621,-0.00024238294281531125,0.00011433595500420779,0.026234950870275497,0.005160314030945301,0.006528062745928764,0.04516192525625229,0.010680962353944778,0.005116593092679977,0.0499441884458065,-0.009557904675602913,0.0029414405580610037,-0.005300046876072884,-0.007660038769245148,0.009567959234118462,0.0224606953561306,-0.0012036347761750221,0.01772882789373398,0.03899511322379112,0.0061299754306674,0.014272483065724373,0.04573288559913635,-0.016355909407138824,0.02032199129462242,-0.006008388474583626,-0.016666216775774956,0.024951299652457237,0.011106861755251884,-0.010788653045892715,0.03352733328938484,0.028278617188334465,-0.0014451425522565842,0.032971154898405075,0.03443640470504761
0.03645743429660797,0.051633141934871674,-0.01328685600310564,0.04345067963004112,0.03053664043545723,-0.0033878323156386614,0.04953252524137497,0.005960516631603241,0.008065980859100819,0.05869130790233612,-0.014522090554237366,0.014870241284370422,0.0704069584608078,-0.033540867269039154,0.024950027465820312,0.012207304127514362,-0.005977121647447348,0.00596801470965147,-0.0016252780333161354,-0.021205870434641838,0.018920408561825752,-0.022545909509062767,-0.03617936372756958,0.025884535163640976,-0.045761026442050934,-0.04786934703588486,0.017325084656476974,-0.00022695108782500029,-0.002435998059809208,0.00026411411818116903,-0.0008549682097509503,-0.0017701586475595832,0.027819329872727394,0.0057197739370167255,0.004223478026688099,0.04713766649365425,0.012241151183843613,0.0035382406786084175,0.05289814621210098,-0.010729040950536728,0.004078092519193888,-0.0032984477002173662,-0.006830303464084864,0.010770629160106182,0.022350747138261795,0.0010459618642926216,0.01792219653725624,0.04053327813744545,0.008004818111658096,0.016312213614583015,0.047487035393714905,-0.01648481748998165,0.022427182644605637,-0.003880828619003296,-0.015314370393753052,0.026099957525730133,0.01303557027131319,-0.00835521798580885,0.03358793258666992,0.031181808561086655,-2.2606924176216125e-05,0.034625131636857986,0.03641095757484436
0.032321296632289886,0.047568611800670624,-0.020131202414631844,0.04152831807732582,0.028259802609682083,-0.009022993966937065,0.049910906702280045,0.00423957034945488,-0.00017082816339097917,0.06091931834816933,-0.014484064653515816,0.003999020904302597,0.07419091463088989,-0.03316188603639603,0.011325659230351448,0.013756896369159222,-0.003664614399895072,0.004387930501252413,0.001813571434468031,-0.018553968518972397,0.019089682027697563,-0.018456947058439255,-0.03272765502333641,0.024847980588674545,-0.04090084135532379,-0.04419606924057007,0.01583225093781948,-0.0004113272298127413,-0.0015024240128695965,0.0008266220102086663,0.004186803009361029,-0.0009131999686360359,0.029801009222865105,0.010039141401648521,0.004210750572383404,0.04835968837141991,0.01428809855133295,0.0017898627556860447,0.053779907524585724,-0.011156618595123291,0.002886946778744459,-0.001961307367309928,-0.002349275164306164,0.009492555633187294,0.025221263989806175,0.00532870925962925,0.0153740169480443,0.042752813547849655,0.010154609568417072,0.014313919469714165,0.04845484346151352,-0.016903657466173172,0.019649695605039597,-0.002359716221690178,-0.012033451348543167,0.022776519879698753,0.016111165285110474,-0.004583295434713364,0.031106678768992424,0.03310495987534523,0.0011597946286201477,0.031123384833335876,0.03737856075167656
