Epoch,Loss,Accuracy
151,0.07718929087393055,0.982028241335045
152,0.07570857973641044,0.9736842105263158
153,0.07520982186913822,0.9794608472400513
154,0.0773189887473616,0.9807445442875481
155,0.07604082871929886,0.9794608472400513
156,0.07185415687747478,0.980423620025674
157,0.07819295252649727,0.9781771501925546
158,0.07397703457253182,0.9618100128369704
159,0.07246922011939158,0.9833119383825417
160,0.0765227620548342,0.9704749679075738
161,0.07413664092497152,0.9714377406931964
162,0.07749012329602639,0.97400513478819
163,0.07549413220260907,0.9826700898587933
164,0.0779682200362849,0.9711168164313222
165,0.07445803477807238,0.9672657252888318
166,0.07598035358185529,0.9589216944801027
167,0.07736104792648477,0.9768934531450578
168,0.07469046729113474,0.9730423620025674
169,0.07534768464202601,0.9707958921694481
170,0.07408255852605798,0.9695121951219512
171,0.07528782323826048,0.9650192554557124
172,0.07412262593798297,0.9752888318356868
173,0.0768019210314005,0.26893453145057766
174,0.07458118212435075,0.9666238767650834
175,0.0741788069567263,0.9807445442875481
176,0.07524005576137241,0.9508985879332478
177,0.07797681758668847,0.9817073170731707
178,0.07782514283831297,0.9784980744544287
179,0.07502176217971959,0.97400513478819
180,0.07499303248357621,0.9813863928112966
181,0.07451535469058923,0.980423620025674
182,0.07250482780118356,0.978818998716303
183,0.07371777019126663,0.9791399229781772
184,0.0729019412914072,0.9624518613607189
185,0.07843403510672803,0.9704749679075738
186,0.07823439642453801,0.9666238767650834
187,0.07380789845165871,0.9762516046213093
188,0.07616531993477717,0.9781771501925546
189,0.07504272073568315,0.9781771501925546
190,0.0761739995404247,0.975609756097561
191,0.07759032745038136,0.30198973042362004
192,0.08914568986177974,0.9778562259306803
193,0.07347091464042851,0.980423620025674
194,0.07197638190609981,0.9781771501925546
195,0.07191698926595412,0.9682284980744544
196,0.07381447865152757,0.9560333761232349
197,0.07461559474568509,0.9502567394094994
198,0.07687944095190956,0.9781771501925546
199,0.07710215241873018,0.9823491655969191
200,0.07581322445845153,0.97400513478819
201,0.07577679587262211,0.9733632862644416
202,0.07418348810712176,0.9711168164313222
203,0.07325339774246085,0.9332477535301669
204,0.07300898081809044,0.9797817715019256
205,0.06940437889139307,0.9743260590500642
206,0.08219258720046506,0.97400513478819
207,0.07898831765441937,0.964377406931964
208,0.07860725979863813,0.9833119383825417
209,0.0716908898625304,0.9823491655969191
210,0.0742102165410851,0.9319640564826701
211,0.07261063038142065,0.977214377406932
212,0.07258356842388579,0.9817073170731707
213,0.07390610490287589,0.9765725288831836
214,0.07613929849720383,0.9839537869062901
215,0.07444111704963478,0.9483311938382541
216,0.07293451649022568,0.9833119383825417
217,0.07386449181391533,0.9249037227214377
218,0.07228418229204933,0.9743260590500642
219,0.07074366911962769,0.972400513478819
220,0.07086180168209892,0.961168164313222
221,0.07274106593168575,0.9672657252888318
222,0.0737591922061476,0.9791399229781772
223,0.07511626721650824,0.9358151476251605
224,0.0787917515492001,0.9746469833119383
225,0.07256641044626104,0.9107830551989731
226,0.06795572898857606,0.9807445442875481
227,0.076186701801204,0.9762516046213093
228,0.07197657639453522,0.9810654685494223
229,0.07160781318190072,0.9688703465982028
230,0.0779922170686562,0.980423620025674
231,0.07388599209198364,0.9672657252888318
232,0.07182823677772111,0.9813863928112966
233,0.0742926478582108,0.9752888318356868
234,0.07299689844455638,0.9688703465982028
235,0.0700288483088142,0.9730423620025674
236,0.0691167531980125,0.9297175866495507
237,0.06978720530009035,0.9778562259306803
238,0.07437344229190178,0.9544287548138639
239,0.07161927960962687,0.925224646983312
240,0.0733418891643887,0.9717586649550706
241,0.07215419345443508,0.9845956354300385
242,0.07321943090869266,0.9826700898587933
243,0.07365524615739998,0.9833119383825417
244,0.06864038659830826,0.9707958921694481
245,0.06827487725085757,0.94801026957638
246,0.07417003062350434,0.9589216944801027
247,0.07318721976454277,0.9797817715019256
248,0.0715855355364929,0.9784980744544287
249,0.07331635164088637,0.9663029525032092
250,0.07604962989699679,0.9290757381258024
251,0.06974463682353893,0.9765725288831836
252,0.07220530212606986,0.9736842105263158
253,0.06840705852395293,0.9807445442875481
254,0.07042134436628356,0.9492939666238768
255,0.07247251295424006,0.9801026957637997
256,0.07203519211359814,0.9733632862644416
257,0.07212528727245787,0.961168164313222
258,0.07239816588043416,0.9784980744544287
259,0.0735050184761882,0.9839537869062901
260,0.07231736965277633,0.9746469833119383
261,0.0707331496419849,0.9801026957637997
262,0.0685229651975844,0.980423620025674
263,0.06861041409588951,0.946405648267009
264,0.07148440424559328,0.9810654685494223
265,0.07387109746332265,0.9618100128369704
266,0.07319487445073922,0.9165596919127086
267,0.07148882526162194,0.9781771501925546
268,0.067655833699201,0.9717586649550706
269,0.07024429344802537,0.9589216944801027
270,0.07362115992598961,0.977214377406932
271,0.07381196227064507,0.961168164313222
272,0.07066675925302454,0.9839537869062901
273,0.06976845061178322,0.9797817715019256
274,0.07084082799434817,0.9701540436456996
275,0.0683733702887387,0.9650192554557124
276,0.07191265987242391,0.9810654685494223
277,0.06999190442404347,0.9801026957637997
278,0.07238343043961613,0.9672657252888318
279,0.07370201699100194,0.9762516046213093
280,0.0707212859947219,0.9717586649550706
281,0.06735411147710207,0.7544929396662388
282,0.07375878004265245,0.9688703465982028
283,0.069050552597453,0.9736842105263158
284,0.07573646849462563,0.9794608472400513
285,0.06764152894692219,0.9817073170731707
286,0.06994273394879282,0.9823491655969191
287,0.06891616756225086,0.887997432605905
288,0.06796796275833039,0.977214377406932
289,0.06680258934398686,0.9813863928112966
290,0.07033101555206972,0.9810654685494223
291,0.07136531885509367,0.7836970474967908
292,0.07531027835547364,0.9749679075738126
293,0.06960091423692544,0.9765725288831836
294,0.0694186998305984,0.9672657252888318
295,0.08107999220299204,0.983632862644416
296,0.06760221037885521,0.9765725288831836
297,0.06664984058700184,0.9813863928112966
298,0.06832922643303145,0.9727214377406932
299,0.07250371984523843,0.9807445442875481
300,0.07121630810702467,0.9784980744544287
301,0.07120394049483,0.9733632862644416
302,0.06758440188310194,0.9704749679075738
303,0.07035832419819844,0.9775353016688062
304,0.07317816705206501,0.980423620025674
305,0.0729310377347927,0.9030808729139923
306,0.07062236687117987,0.9589216944801027
307,0.06952334984546074,0.97400513478819
308,0.07055833344487208,0.9573170731707317
309,0.06779619581706099,0.9159178433889602
310,0.07206117483670973,0.975609756097561
311,0.06768142541382528,0.9807445442875481
312,0.06715439486544593,0.9784980744544287
313,0.07058811742329121,0.9781771501925546
314,0.06889647379887953,0.9765725288831836
315,0.07083365490890749,0.9797817715019256
316,0.07029085723285264,0.9823491655969191
317,0.07210106028752013,0.2666880616174583
318,0.07084936893805088,0.9829910141206675
319,0.07151003193801182,0.9062901155327343
320,0.07426063354522709,0.9663029525032092
321,0.06962959980648906,0.946405648267009
322,0.0646269465205047,0.9688703465982028
323,0.0673265510702208,0.8360077021822849
324,0.06858745820020988,0.978818998716303
325,0.06754566965492104,0.9711168164313222
326,0.07071917874294686,0.9807445442875481
327,0.0754187817551239,0.8908857509627728
328,0.07129310039297411,0.9646983311938383
329,0.06970081973812874,0.9730423620025674
330,0.06922267722358445,0.9544287548138639
331,0.06622049073229973,0.9810654685494223
332,0.06760722034230893,0.9794608472400513
333,0.07071561406986028,0.9791399229781772
334,0.06740824318175347,0.9784980744544287
335,0.06889948945392162,0.9752888318356868
336,0.06778433131925972,0.9508985879332478
337,0.06920626322178285,0.9781771501925546
338,0.06972200949942524,0.9746469833119383
339,0.07078559416562802,0.9425545571245186
340,0.0656625336295055,0.983632862644416
341,0.0678995583604235,0.9778562259306803
342,0.06613873182763423,0.9759306803594352
343,0.07103052000516218,0.9688703465982028
344,0.07362835871458949,0.9823491655969191
345,0.06963265113888073,0.9730423620025674
346,0.07032622905112695,0.9833119383825417
347,0.06740709220906838,0.9791399229781772
348,0.06774050912045326,0.972400513478819
349,0.07461705609148965,0.9797817715019256
350,0.06825476814091914,0.938382541720154
351,0.06775240611831411,0.9801026957637997
352,0.06954513755076729,0.9698331193838254
353,0.07017075112401286,0.9544287548138639
354,0.07281818929922174,0.9794608472400513
355,0.06549358725976152,0.9801026957637997
356,0.06727679243622242,0.9823491655969191
357,0.06686655532142895,0.9403080872913993
358,0.07164822687353416,0.9688703465982028
359,0.06429937632451611,0.9749679075738126
360,0.06619231092405353,0.9784980744544287
361,0.06930224367823333,0.9768934531450578
362,0.069917613649983,0.9608472400513479
363,0.07134268179521025,0.9794608472400513
364,0.0715156545969114,0.975609756097561
365,0.06658367396000578,0.9759306803594352
366,0.06880369585449031,0.9374197689345315
367,0.06565892628290818,0.9759306803594352
368,0.06462576571734323,0.9775353016688062
369,0.071952066679637,0.9717586649550706
370,0.07207261345038168,0.9801026957637997
371,0.06558259029306363,0.9823491655969191
372,0.068627349117116,0.946405648267009
373,0.06745685277618582,0.9781771501925546
374,0.06561802987132855,0.9817073170731707
375,0.06426028197543614,0.9746469833119383
376,0.06933973312248043,0.9791399229781772
377,0.06361208074848668,0.9768934531450578
378,0.06766277095128492,0.978818998716303
379,0.07020866230634645,0.9069319640564827
380,0.07131675248145089,0.9768934531450578
381,0.06376049977457592,0.9598844672657253
382,0.07372252609840074,0.8270218228498074
383,0.06911801198416483,0.9727214377406932
384,0.06713706198452866,0.9698331193838254
385,0.07058983221327472,0.9714377406931964
386,0.06470005741606139,0.9826700898587933
387,0.06755664278251752,0.9842747111681643
388,0.06856001163224601,0.9621309370988447
389,0.06561206337921072,0.978818998716303
390,0.06847935505265679,0.9720795892169448
391,0.06636150291589134,0.9573170731707317
392,0.06712958404191248,0.9698331193838254
393,0.07370810626141935,0.9370988446726572
394,0.06479307026561588,0.9833119383825417
395,0.06769504461761255,0.97400513478819
396,0.06771370739990014,0.9441591784338896
397,0.06447524146090164,0.9797817715019256
398,0.06676474667763602,0.918806161745828
399,0.06435986367419105,0.9759306803594352
400,0.07060755548338805,0.9791399229781772
401,0.06743496345887869,0.9829910141206675
402,0.06741664432140425,0.9743260590500642
403,0.06943314670365704,0.9746469833119383
404,0.06511412423242793,0.982028241335045
405,0.06700738868487961,0.9707958921694481
406,0.07308493366980663,0.9826700898587933
407,0.074396253692683,0.9823491655969191
408,0.06949044668361382,0.9733632862644416
409,0.0673503149487192,0.9733632862644416
410,0.06672845192310195,0.9666238767650834
411,0.06592730278950096,0.9839537869062901
412,0.07028188880284215,0.9768934531450578
413,0.06575391517160795,0.9746469833119383
414,0.0669373215720302,0.9688703465982028
415,0.0699261434437453,0.9711168164313222
416,0.06833788048127161,0.9810654685494223
417,0.06770935521452044,0.9810654685494223
418,0.06619214240090487,0.9813863928112966
419,0.06919100488017366,0.9775353016688062
420,0.0643041597168231,0.9682284980744544
421,0.06414410524703085,0.9528241335044929
422,0.06827782217632387,0.9720795892169448
423,0.06614223410781825,0.983632862644416
424,0.061446762463520446,0.982028241335045
425,0.06611815972647589,0.975609756097561
426,0.06335847905709573,0.9637355584082157
427,0.06579356245270558,0.9297175866495507
428,0.07119954249309773,0.9573170731707317
429,0.06727089247279093,0.9653401797175867
430,0.06952691687529126,0.972400513478819
431,0.06569069929744493,0.9216944801026957
432,0.0653725565432213,0.9826700898587933
433,0.06822310315061975,0.9826700898587933
434,0.06467171708373091,0.9791399229781772
435,0.06878187682802817,0.9839537869062901
436,0.06715762997446233,0.8998716302952503
437,0.06934257303042354,0.982028241335045
438,0.06598898519891447,0.9823491655969191
439,0.06424057502118373,0.9791399229781772
440,0.0723495806913128,0.9701540436456996
441,0.06923846238426964,0.964377406931964
442,0.06515750750603619,0.9435173299101413
443,0.06389612997978251,0.9232991014120667
444,0.06416870229755209,0.980423620025674
445,0.06703206675053097,0.9762516046213093
446,0.06489961556206446,0.9707958921694481
447,0.06631077732669038,0.9784980744544287
448,0.06647066791239419,0.9784980744544287
449,0.06731634426871974,0.9720795892169448
450,0.06478881461595323,0.9781771501925546
451,0.06702166707048228,0.9801026957637997
452,0.07392903617567573,0.9563543003851092
453,0.06362146687826377,0.977214377406932
454,0.06562102352542795,0.9807445442875481
455,0.06587192018681609,0.983632862644416
456,0.06758853208594598,0.9797817715019256
457,0.06490852087474201,0.975609756097561
458,0.06483506129837206,0.975609756097561
459,0.07365351419701868,0.9759306803594352
460,0.06777331820343936,0.9473684210526315
461,0.06510532061093181,0.9663029525032092
462,0.06414807621981367,0.9791399229781772
463,0.06629617962149884,0.982028241335045
464,0.06393385621511485,0.9784980744544287
465,0.06214078944297671,0.9669448010269577
466,0.07339786781073886,0.9823491655969191
467,0.060780724120889536,0.9663029525032092
468,0.06698253667093429,0.9749679075738126
469,0.06358544821972059,0.9842747111681643
470,0.06776292223365181,0.9637355584082157
471,0.06708118856391758,0.9104621309370988
472,0.06592071258321312,0.9550706033376123
473,0.06642336974914319,0.9743260590500642
474,0.06522496959663361,0.9791399229781772
475,0.06792313231560623,0.9759306803594352
476,0.06600642020461205,0.983632862644416
477,0.06581296908061093,0.9271501925545571
478,0.06965000025795638,0.2612323491655969
479,0.07170784293744369,0.983632862644416
480,0.061165217782233335,0.9826700898587933
481,0.06117059786221695,0.9862002567394095
482,0.06811612656617956,0.97400513478819
483,0.0637046780179369,0.977214377406932
484,0.06714209706137929,0.9630937098844673
485,0.0686150616160141,0.9387034659820283
486,0.06667173941339594,0.972400513478819
487,0.0662059035882051,0.9833119383825417
488,0.06299374497525355,0.9813863928112966
489,0.0604145858933049,0.9813863928112966
490,0.06043859139431064,0.9653401797175867
491,0.0674560133689255,0.9768934531450578
492,0.06732839028873427,0.9695121951219512
493,0.06753575886647696,0.983632862644416
494,0.0640240526425331,0.9810654685494223
495,0.06556610724909465,0.9833119383825417
496,0.06045646105093476,0.9826700898587933
497,0.06507829056017314,0.959563543003851
498,0.06621183652190762,0.9817073170731707
499,0.06509126916242969,0.9833119383825417
500,0.0662782358775906,0.9794608472400513
501,0.06591861604345382,0.9630937098844673
502,0.0629856273693936,0.972400513478819
503,0.06504910930305187,0.975609756097561
504,0.06351825499595909,0.9618100128369704
505,0.06825902545724503,0.9701540436456996
506,0.06312316160038665,0.9801026957637997
507,0.0646946317660438,0.9618100128369704
508,0.0657546618401109,0.9784980744544287
509,0.06288329119812917,0.9746469833119383
510,0.06317875938266795,0.9563543003851092
511,0.06182296030556944,0.982028241335045
512,0.06431247677396279,0.925224646983312
513,0.06599136649294794,0.9287548138639281
514,0.06671446832499568,0.9720795892169448
515,0.06542834466692293,0.8937740693196405
516,0.06676072975637976,0.9736842105263158
517,0.05929060845326707,0.9781771501925546
518,0.0658845664395037,0.9797817715019256
519,0.06648926612583679,0.978818998716303
520,0.06510975178209334,0.9281129653401797
521,0.06381430023949859,0.9801026957637997
522,0.06361345577339472,0.9775353016688062
523,0.06937051265033906,0.9730423620025674
524,0.06495265055994,0.9839537869062901
525,0.06255717383250577,0.9656611039794608
526,0.06260754215162273,0.982028241335045
527,0.06270477570055671,0.9839537869062901
528,0.06534792472464943,0.9817073170731707
529,0.06907457857903587,0.9646983311938383
530,0.06597764277747044,0.9807445442875481
531,0.06411746067499535,0.8376123234916559
532,0.06503326554379324,0.9826700898587933
533,0.06501534251888474,0.9797817715019256
534,0.06252874498552326,0.9586007702182285
535,0.061922002326782195,0.9704749679075738
536,0.0641264572182509,0.975609756097561
537,0.06719262718015832,0.961168164313222
538,0.06290499738294184,0.9823491655969191
539,0.06360598045028554,0.9839537869062901
540,0.07135092761678231,0.9839537869062901
541,0.062046466695968035,0.9813863928112966
542,0.061769041311542094,0.9807445442875481
543,0.059291577348910926,0.9637355584082157
544,0.06854024756201721,0.9797817715019256
545,0.06073156335722703,0.9829910141206675
546,0.06634947033582615,0.9736842105263158
547,0.06485196293907365,0.9801026957637997
548,0.058115471936222386,0.9778562259306803
549,0.06435678784013926,0.972400513478819
550,0.0662154656003187,0.9791399229781772
551,0.06644083700052121,0.9181643132220796
552,0.06223817728113698,0.982028241335045
553,0.06720537605209705,0.9829910141206675
554,0.0642144293687758,0.9842747111681643
555,0.06482654143238752,0.9823491655969191
556,0.06358849509663764,0.9746469833119383
557,0.06384826501128285,0.9759306803594352
558,0.0608528790558943,0.9547496790757382
559,0.06181006498127186,0.9810654685494223
560,0.06544579686730646,0.9733632862644416
561,0.06505649045907541,0.9034017971758665
562,0.0669094425401709,0.9749679075738126
563,0.06516438786184969,0.9791399229781772
564,0.06594355670133431,0.9688703465982028
565,0.06196989660710997,0.9704749679075738
566,0.059479951907820856,0.7384467265725289
567,0.06711232354067939,0.9765725288831836
568,0.06275244136182916,0.9602053915275995
569,0.06487747332114895,0.9833119383825417
570,0.06447975031378235,0.9849165596919127
571,0.05981980521045269,0.9797817715019256
572,0.061660477569512775,0.9791399229781772
573,0.06442273849777583,0.980423620025674
574,0.05993690141006108,0.9826700898587933
575,0.06400739730980952,0.1935173299101412
576,0.07049735026137124,0.9797817715019256
577,0.06394297306395615,0.9762516046213093
578,0.06558173277455538,0.980423620025674
579,0.0595189527647461,0.9736842105263158
580,0.0650672233179869,0.9293966623876765
581,0.0625541379675909,0.9486521181001284
582,0.061766043360476794,0.9768934531450578
583,0.06340192090496655,0.9361360718870346
584,0.060759220371475145,0.9775353016688062
585,0.06005570610461198,0.9807445442875481
586,0.06506915613366965,0.9817073170731707
587,0.06300093851745034,0.9727214377406932
588,0.06800458127767729,0.3299101412066752
589,0.07098569643035026,0.982028241335045
590,0.06360616874514248,0.9797817715019256
591,0.0630034156471595,0.964377406931964
592,0.05887948432029001,0.9752888318356868
593,0.06273023257773366,0.9768934531450578
594,0.06352990017961953,0.9794608472400513
595,0.06559200578281106,0.9829910141206675
596,0.06349024434236307,0.9679075738125802
597,0.06459493875195561,0.9768934531450578
598,0.05992572688462488,0.9842747111681643
599,0.06556379321653899,0.9801026957637997
600,0.06620442315642537,0.9492939666238768
601,0.06407327919117078,0.9817073170731707
602,0.06600565722492391,0.9313222079589217
603,0.06508639260713052,0.9801026957637997
604,0.06284113803261798,0.9778562259306803
605,0.06004343482699607,0.9810654685494223
606,0.06275278525437902,0.9701540436456996
607,0.05955059255503069,0.9618100128369704
608,0.06229338972818579,0.9419127086007703
609,0.059235207922181204,0.9650192554557124
610,0.06260946045986006,0.9749679075738126
611,0.06341085231359474,0.975609756097561
612,0.06367056862877694,0.9797817715019256
613,0.06217689911939632,0.9829910141206675
614,0.06303614256562087,0.975609756097561
615,0.06113129346318814,0.9791399229781772
616,0.06330748787375724,0.9614890885750963
617,0.06690891030394244,0.7978177150192555
618,0.06352792998506711,0.9733632862644416
619,0.0684742419514796,0.9589216944801027
620,0.06523499454139968,0.9624518613607189
621,0.06316227938806009,0.9679075738125802
622,0.06283648322850835,0.938382541720154
623,0.062231066184932314,0.9749679075738126
624,0.06141127739509054,0.9794608472400513
625,0.06346194923773517,0.9537869062901155
626,0.06747437932942026,0.9810654685494223
627,0.05919935517306339,0.9813863928112966
628,0.06240824645462144,0.9557124518613607
629,0.058770253649715706,0.9547496790757382
630,0.06349096723504946,0.9784980744544287
631,0.06444416595924751,0.9691912708600771
632,0.06087623081798313,0.9608472400513479
633,0.06487139888010159,0.9794608472400513
634,0.06681207482613392,0.4473684210526316
635,0.0664105664238072,0.9845956354300385
636,0.06158860753757151,0.9727214377406932
637,0.06382502955351615,0.9833119383825417
638,0.059781182702222185,0.9823491655969191
639,0.062061057185995465,0.978818998716303
640,0.059093141771964224,0.9730423620025674
641,0.06414363576070044,0.9707958921694481
642,0.05826250711333391,0.9704749679075738
643,0.0616840373353701,0.9817073170731707
644,0.06728296187016067,0.9656611039794608
645,0.06053773722023088,0.9695121951219512
646,0.05662099736416568,0.9833119383825417
647,0.06618109641382987,0.975609756097561
648,0.06305339718314858,0.9537869062901155
649,0.0627977024679046,0.9557124518613607
650,0.0649586900285364,0.9823491655969191
651,0.06390633593647524,0.9791399229781772
652,0.06556617368364828,0.9829910141206675
653,0.06518262095206453,0.9550706033376123
654,0.06209183141670502,0.975609756097561
655,0.06125160985732259,0.9736842105263158
656,0.065665642806302,0.9303594351732991
657,0.06560270510082354,0.9791399229781772
658,0.06185930135141338,0.9784980744544287
659,0.06262828492382436,0.87002567394095
660,0.06391635074834713,0.977214377406932
661,0.060712542932898926,0.978818998716303
662,0.06071301726472145,0.9300385109114249
663,0.06282668093894338,0.9813863928112966
664,0.062333927040915144,0.9765725288831836
665,0.06057757257056573,0.980423620025674
666,0.06501811509122428,0.9794608472400513
667,0.06182302254832861,0.9791399229781772
668,0.06089419581042041,0.9752888318356868
669,0.0661141478933764,0.41014120667522463
670,0.06839135009636182,0.9720795892169448
671,0.060525394218058165,0.9634146341463414
672,0.05933914748738828,0.9637355584082157
673,0.06437154648122165,0.9813863928112966
674,0.06077479180468152,0.9720795892169448
675,0.06059046363098238,0.9784980744544287
676,0.059480845688122015,0.9746469833119383
677,0.06468513751755509,0.9762516046213093
678,0.06165604909651171,0.9826700898587933
679,0.06005897727962988,0.9797817715019256
680,0.06447095016979136,0.9817073170731707
681,0.06615027981838813,0.9784980744544287
682,0.06073378119558877,0.9826700898587933
683,0.059106350801754075,0.975609756097561
684,0.06435588037581456,0.9634146341463414
685,0.05980883231217353,0.9791399229781772
686,0.06478409066335673,0.9817073170731707
687,0.06219739520349416,0.977214377406932
688,0.06372323781275788,0.918806161745828
689,0.061171482922568673,0.9457637997432606
690,0.06729831826378518,0.9733632862644416
691,0.061799698104187686,0.9807445442875481
692,0.060821526162314454,0.9823491655969191
693,0.06278471932836167,0.9505776636713735
694,0.06574474650213515,0.9810654685494223
695,0.06129178048609651,0.9817073170731707
696,0.06832279809851842,0.9582798459563543
697,0.05912604474272022,0.9335686777920411
698,0.060676194108326524,0.9794608472400513
699,0.07278973228738864,0.9810654685494223
700,0.058720790524818274,0.9775353016688062
701,0.05918918755488441,0.9637355584082157
702,0.06427026037757075,0.9406290115532734
703,0.06067642228163916,0.8793324775353016
